TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
13.374693878,0.00631609,0.0253631,0.0303716,0.00675437,0.00319944,0.0024744,0.00156437,0.00165103,0.00113452,0.00141047,0.00559282,0.0111019,0.00758772,0.00234133,0.0161187,0.0388594,0.0283056,0.00444955,0.00265744,0.00236692,0.00303823,0.00364198,0.00279086,0.0112755,0.0172391,0.0083732,0.00208943,0.00403285,0.00706088,0.0100028,0.00636731,0.00736687,0.00879861,0.00630984,0.00538817,0.00287174,0.0186709,0.0261189,0.0105417,0.00707783,0.0133774,0.0170062,0.0184594,0.00667336,0.00156723,0.00432134,0.00834937,0.00577208,0.00304527,0.00657562,0.0131279,0.0117848,0.00496552,0.00753144,0.0182249,0.0155167,0.00290634,0.000913861,0.0889898,0.194073,0.0993448,0.0013983,0.000682258,0.0170802,0.014905,0.0022496,0.00127618,0.00502836,0.0154202,0.0136761,0.00100022,0.131439,0.344085,0.454751,0.248901,0.00160852,0.00395089,0.0303611,0.0350527,0.000940648,0.00142152
14.860770975,0.00499173,0.00382189,0.00601955,0.00515043,0.00321914,0.00249884,0.00127312,0.00143632,0.00101264,0.00147041,0.00546617,0.0107329,0.0073086,0.0022168,0.00287295,0.00940879,0.0113825,0.00452147,0.00270581,0.00233862,0.00233638,0.00331251,0.00231133,0.00771843,0.0135318,0.00803826,0.00207175,0.00398424,0.00648948,0.00948627,0.00623435,0.00208637,0.00253608,0.00558206,0.00459194,0.00284555,0.00653575,0.0104693,0.00808254,0.00382189,0.00706916,0.0126061,0.0179164,0.00645633,0.00141833,0.00103277,0.00302493,0.0033329,0.00277429,0.00184592,0.00331205,0.00579347,0.00442973,0.00423914,0.0121877,0.0127801,0.00247052,0.000901297,0.0867677,0.184916,0.0914606,0.00115289,0.000579823,0.0167812,0.0141697,0.00180892,0.00140834,0.00290897,0.0129463,0.0133139,0.000725146,0.131385,0.343717,0.454416,0.248949,0.00162671,0.0037847,0.0299678,0.034857,0.000908438,0.00129772
16.346848073,0.00486503,0.00372679,0.0050729,0.00468504,0.00324271,0.00259439,0.000950072,0.00106065,0.00095384,0.00138625,0.00515199,0.00973909,0.0062812,0.00215095,0.00290514,0.00851905,0.0102165,0.00435607,0.00281645,0.00258396,0.0023081,0.00335109,0.00217832,0.00750701,0.0124647,0.00717706,0.00174388,0.00393941,0.00603694,0.00843451,0.00621068,0.00200496,0.00251176,0.00445271,0.00423893,0.00297396,0.00649611,0.00926404,0.0068825,0.00380373,0.00711964,0.0120506,0.0166723,0.00580239,0.00148145,0.00106939,0.0024697,0.00269273,0.00264947,0.00184628,0.00268502,0.00441625,0.00424927,0.00433069,0.0122009,0.0112575,0.00201071,0.00101543,0.0863807,0.183518,0.0905051,0.00115765,0.000605308,0.0168108,0.0132057,0.00131261,0.00154911,0.00255986,0.0112762,0.0120069,0.000728131,0.131328,0.342014,0.452869,0.248942,0.0016856,0.00330048,0.0292541,0.0344526,0.000866089,0.00126423
17.832925170,0.00496779,0.00403371,0.005195,0.00438573,0.00304941,0.0025459,0.000938687,0.00083261,0.000713715,0.00138071,0.00514125,0.00951858,0.00575286,0.00219769,0.00295149,0.00769621,0.00903562,0.00394404,0.00281417,0.00237946,0.0020925,0.00331279,0.00213013,0.00743632,0.0125339,0.00684278,0.00175162,0.00394278,0.00597799,0.00750609,0.00600127,0.00181964,0.00275562,0.00450091,0.00408481,0.00289915,0.006533,0.00934622,0.00684644,0.00388198,0.00697245,0.0117953,0.016341,0.0056138,0.00139114,0.00105295,0.00233414,0.00273223,0.00273858,0.00188749,0.00286887,0.00464265,0.00439266,0.00429701,0.012127,0.010792,0.00187758,0.00102093,0.0864339,0.183486,0.0902679,0.000930031,0.00051009,0.0168262,0.0132087,0.00138999,0.00164189,0.00247981,0.0108964,0.0117668,0.000839184,0.131419,0.341819,0.452613,0.24883,0.00167632,0.00318464,0.0288973,0.0343476,0.000884693,0.00119132
19.319002268,0.00489001,0.0033484,0.00442852,0.00420011,0.00283587,0.00175761,0.000825693,0.000894631,0.000749932,0.00138087,0.00502106,0.0090631,0.00541546,0.00218313,0.00289753,0.00659381,0.00747061,0.00383368,0.00238102,0.002112,0.00203691,0.00320786,0.00152464,0.00703624,0.012409,0.0067776,0.00169038,0.00385295,0.0057077,0.00740853,0.00598441,0.00176478,0.00232111,0.00338266,0.00365353,0.00294337,0.00657694,0.00944607,0.00683427,0.00384203,0.00699801,0.0117272,0.0156886,0.00483964,0.00111293,0.00104941,0.0022068,0.00257482,0.00269931,0.00191691,0.00273977,0.00455182,0.00442614,0.00431334,0.012074,0.0107835,0.00193554,0.00080683,0.0864295,0.183128,0.0896515,0.000689769,0.000370387,0.016739,0.0129416,0.00116135,0.00170375,0.00246475,0.0101624,0.0104341,0.000744628,0.131375,0.341462,0.452197,0.248457,0.0016377,0.00310967,0.0289184,0.0343923,0.000874308,0.00111917
20.805079365,0.00456167,0.00331309,0.00438831,0.00268148,0.00215002,0.00177854,0.000875987,0.000859072,0.000501549,0.00114175,0.00465214,0.00898354,0.00544705,0.00210801,0.00191882,0.00654548,0.00690123,0.00300599,0.00217617,0.00213421,0.00197156,0.00285333,0.00131207,0.00700812,0.0124543,0.00688894,0.00163124,0.00326822,0.0053389,0.00739252,0.00618245,0.00194437,0.00225769,0.00337657,0.00359338,0.00293194,0.00658428,0.00943433,0.00685994,0.00384905,0.00683827,0.011642,0.0154607,0.00477453,0.000992579,0.000857256,0.00234177,0.00275172,0.0027424,0.0019341,0.00279739,0.00452842,0.00432709,0.00416249,0.0120175,0.010519,0.0017978,0.000688503,0.0861369,0.182909,0.089492,0.000718558,0.000416015,0.0167714,0.0131076,0.0012508,0.00155272,0.00246859,0.00965983,0.0101691,0.000734263,0.131156,0.341191,0.452117,0.248351,0.000956597,0.00273219,0.0288758,0.0343195,0.000483981,0.00087571
22.291156463,0.00440418,0.00311973,0.00423336,0.00253395,0.00208964,0.00178899,0.000947723,0.000870384,0.000519969,0.00114496,0.00462311,0.00889943,0.00537037,0.00191672,0.00183528,0.00633996,0.00637382,0.00235779,0.00193526,0.0017354,0.0010473,0.00167321,0.00130108,0.00700894,0.0124515,0.0068858,0.00166882,0.00349621,0.00541923,0.00728874,0.00587754,0.00166553,0.00213453,0.00330448,0.00265169,0.00254034,0.00653029,0.00947615,0.00686171,0.00371635,0.00691347,0.0117031,0.015639,0.00467612,0.000991589,0.000850867,0.0023127,0.00214818,0.00258868,0.00194391,0.00286196,0.00439344,0.00419325,0.00420459,0.0119049,0.0103783,0.00169947,0.000590917,0.0860498,0.182942,0.0892569,0.000651316,0.000437319,0.0167454,0.0130029,0.0012643,0.00155393,0.00232215,0.0089208,0.00962172,0.000721842,0.13126,0.340312,0.450789,0.248445,0.00107819,0.00274553,0.0288613,0.0343088,0.000488617,0.000877704
23.777233560,0.00431172,0.00307004,0.00413583,0.00253952,0.00208004,0.00156189,0.000868407,0.000983898,0.000516558,0.00106987,0.00451736,0.00845328,0.00509723,0.00195645,0.00174612,0.00587005,0.00634359,0.00227916,0.00188332,0.00161482,0.000975214,0.00162643,0.00131054,0.00696864,0.0124142,0.00683113,0.00166976,0.00347769,0.00539806,0.00662446,0.00579511,0.00165739,0.00206248,0.00181544,0.00204702,0.00258097,0.00654096,0.00905328,0.00658743,0.00374663,0.00690579,0.0117636,0.0158013,0.00472313,0.000963652,0.000792968,0.00219652,0.00196269,0.00256508,0.00189526,0.00271034,0.00426411,0.00412659,0.00415643,0.0118492,0.0103066,0.00171892,0.000564863,0.0860395,0.18298,0.0893515,0.000662594,0.000407931,0.01683,0.0129079,0.00101897,0.00152878,0.002226,0.00836927,0.0094023,0.00070249,0.131121,0.339983,0.450792,0.248454,0.001026,0.0027219,0.0289851,0.0342984,0.000508338,0.000859644
25.263310658,0.00425956,0.00311584,0.00411477,0.00245048,0.00201701,0.00158514,0.000861366,0.000963345,0.000517128,0.00106593,0.00447153,0.00842695,0.00510425,0.00194804,0.00173612,0.00597417,0.00637566,0.00227969,0.00188929,0.00161886,0.000934062,0.00158238,0.00128651,0.00698051,0.0124109,0.0068316,0.00170666,0.00345352,0.00536563,0.00662284,0.00575657,0.00164542,0.00211153,0.00190785,0.00203849,0.00255168,0.0065597,0.00906044,0.00656288,0.00370466,0.00691435,0.0117816,0.0157746,0.00469884,0.00095074,0.000749012,0.0021733,0.00197566,0.00257787,0.00188771,0.0027527,0.00432843,0.00410882,0.00414946,0.0119191,0.0103206,0.00169937,0.000560919,0.0860855,0.183012,0.0893868,0.000757023,0.00046203,0.0168219,0.0129056,0.00099548,0.00150265,0.00220777,0.00839716,0.00944225,0.000694763,0.131136,0.340014,0.450795,0.248417,0.00100373,0.00273569,0.0289706,0.0343138,0.000549088,0.000839578
26.749387755,0.00426685,0.00312917,0.00414266,0.00247898,0.00204106,0.00162995,0.000879634,0.000962518,0.000512459,0.00105147,0.00446513,0.00841437,0.00507928,0.00193999,0.00172705,0.00595425,0.00639527,0.00225667,0.00188569,0.00161479,0.000964198,0.00158076,0.00123663,0.006984,0.0123926,0.00681413,0.00169977,0.003455,0.00536957,0.00663362,0.0057242,0.00159084,0.00211885,0.00198193,0.00213265,0.00256965,0.00656911,0.00909039,0.00659843,0.00368892,0.00687812,0.0117846,0.0157644,0.00469761,0.00096986,0.000727603,0.00209184,0.0018928,0.00253016,0.00182299,0.00274739,0.00446391,0.00412349,0.00408477,0.0119055,0.010287,0.001649,0.00054537,0.0860929,0.183002,0.0893637,0.000755795,0.000431485,0.0168056,0.0129043,0.00103196,0.00150258,0.00220912,0.0084851,0.0095268,0.000664063,0.1311,0.340011,0.450792,0.24841,0.00100092,0.00274143,0.0289521,0.0343007,0.000516051,0.00079218
28.235464853,0.00424898,0.00314137,0.00438129,0.00255589,0.00199752,0.00162968,0.000858695,0.000946823,0.00052727,0.00106627,0.00446762,0.00843892,0.00509835,0.0019374,0.00175839,0.00630604,0.00683299,0.00232947,0.0019768,0.00153479,0.000929226,0.00163131,0.00124733,0.00697914,0.012394,0.0068019,0.00167871,0.00346652,0.00548377,0.00682463,0.00581014,0.00170702,0.00218404,0.00215056,0.00215183,0.00256837,0.00655302,0.00905453,0.00665415,0.00368356,0.00698101,0.0117997,0.0157543,0.00471795,0.00112245,0.000854394,0.00218167,0.00198763,0.00251856,0.00180575,0.00274928,0.00452428,0.00413632,0.00405968,0.0118933,0.0103443,0.00170533,0.000606064,0.0861009,0.182996,0.0893744,0.000789987,0.000516743,0.0168082,0.0129124,0.00104052,0.0015282,0.00223455,0.00850238,0.00964437,0.000691701,0.131135,0.340063,0.45084,0.248424,0.00101484,0.00274033,0.0289453,0.034301,0.000490001,0.000779384
29.721541950,0.00416776,0.00317526,0.00474436,0.00275781,0.00206037,0.00158104,0.000859125,0.00100693,0.000612292,0.00114693,0.00464567,0.00856904,0.00526326,0.00215195,0.00190084,0.00753942,0.00823148,0.00256868,0.00189875,0.00152385,0.000986544,0.00165184,0.00121663,0.0069627,0.0123256,0.00676407,0.00167809,0.00347547,0.00570688,0.00741408,0.00603314,0.00185718,0.00278121,0.00362884,0.00318035,0.00275794,0.0065504,0.00914405,0.00671856,0.00370211,0.00691686,0.0118765,0.0160602,0.00481375,0.00105852,0.000871382,0.00279435,0.0025345,0.00262989,0.0018585,0.00295509,0.00481855,0.0042202,0.00407922,0.0119265,0.010583,0.00179892,0.000600362,0.0861207,0.183479,0.0899251,0.000928002,0.000554385,0.0169701,0.0130855,0.00105786,0.00155603,0.00234548,0.00885196,0.0100208,0.000829227,0.131138,0.34043,0.451373,0.248457,0.000963052,0.00273277,0.0289396,0.034325,0.000499826,0.000768693
31.207619048,0.00423093,0.00325913,0.00485371,0.00275677,0.00212608,0.0016137,0.000841231,0.000973114,0.000582546,0.00105131,0.00463255,0.00861348,0.00538871,0.00209902,0.00182688,0.00814604,0.00936821,0.00290191,0.00192371,0.00161256,0.000873737,0.00151387,0.00109695,0.00690489,0.0123967,0.00686753,0.00173562,0.00351263,0.00566966,0.00755387,0.00609041,0.00180433,0.00259198,0.0040415,0.00308625,0.00271528,0.00660617,0.00919303,0.00667129,0.00374381,0.0068277,0.0121419,0.0165107,0.00509432,0.00110273,0.000915017,0.0027115,0.00253212,0.0026515,0.00185841,0.00320891,0.00511611,0.00427602,0.00400809,0.0120153,0.0108567,0.00205377,0.000690988,0.0861188,0.183712,0.0900826,0.000879301,0.000569039,0.0170706,0.0131974,0.00115866,0.00169838,0.0026667,0.0101967,0.0112963,0.00100411,0.131149,0.340514,0.451585,0.248555,0.00102397,0.00277377,0.0290223,0.0343152,0.000481952,0.000735186
32.693696145,0.00424489,0.00317942,0.0050186,0.00284133,0.00227097,0.00162004,0.000921713,0.000998533,0.000559531,0.000916269,0.00452918,0.00859859,0.00538282,0.00202622,0.00158615,0.00810895,0.00962172,0.00310592,0.00196353,0.00160782,0.000851577,0.00148229,0.00107124,0.00685061,0.0123827,0.00692478,0.00175532,0.00336419,0.00557363,0.00737842,0.00609696,0.00183421,0.00281158,0.00442181,0.00311146,0.00265267,0.0063395,0.00931421,0.00670789,0.00372964,0.00667107,0.0117705,0.0154458,0.00500213,0.00112055,0.000908451,0.00268143,0.00253113,0.00273889,0.00181846,0.00320476,0.00515724,0.0043317,0.00355193,0.0119108,0.0104899,0.00200477,0.000631656,0.0857645,0.18355,0.0898572,0.000844734,0.000506539,0.0171659,0.0131912,0.00116279,0.00157956,0.00257383,0.00992728,0.0113865,0.00105262,0.131254,0.340474,0.451176,0.248456,0.000688574,0.00275741,0.029038,0.0343244,0.000342998,0.000374323
34.179773243,0.000754899,0.00293058,0.00506746,0.002678,0.00107422,0.000965672,0.00111957,0.000822806,0.000337398,0.00066708,0.00452929,0.00708812,0.00355685,0.00124983,0.00143062,0.00641458,0.00852348,0.00284396,0.00133853,0.00110112,0.000488459,0.000443885,0.000293621,0.00670406,0.0123845,0.00687746,0.00119015,0.00256416,0.00570236,0.00417867,0.00134895,0.000968608,0.0026641,0.00455843,0.00256781,0.000812158,0.00469201,0.00884128,0.00617027,0.00306537,0.00623862,0.0118712,0.0117654,0.00205037,0.000846436,0.000823908,0.00276279,0.0018818,0.00113698,0.000658876,0.00296667,0.00522019,0.00436341,0.00352599,0.0118999,0.010698,0.00211715,0.000637146,0.0858293,0.18385,0.0902548,0.000962029,0.000517157,0.017257,0.0132079,0.00115795,0.00157999,0.00265689,0.01003,0.0114567,0.00115778,0.131281,0.340466,0.451317,0.248492,0.000754559,0.00283226,0.0290439,0.0343156,0.000292116,0.000215021
35.665850340,0.000750892,0.001259,0.0026621,0.00189224,0.00079463,0.000594693,0.000953174,0.00083452,0.000337795,0.00033757,0.000436038,0.000439974,0.00071847,0.00101951,0.0014344,0.00546463,0.00716414,0.00235876,0.00123571,0.00102867,0.000582957,0.000469623,0.000299594,0.000326665,0.000551114,0.000734025,0.000739113,0.000650569,0.00165216,0.00261815,0.00135214,0.00113644,0.00230642,0.0044476,0.00259506,0.000828895,0.000783369,0.000962033,0.000859557,0.000853049,0.000703463,0.00151209,0.00297018,0.00163192,0.0006113,0.000557389,0.00169627,0.0018846,0.00114855,0.000659908,0.0016077,0.0021289,0.00115813,0.000549514,0.00105807,0.00197566,0.00134492,0.000620681,0.000813489,0.00282554,0.00284915,0.000966731,0.000518443,0.0010367,0.00117824,0.0011748,0.00103467,0.00131907,0.00320338,0.00328216,0.00119077,0.00102043,0.00141906,0.0022016,0.00122485,0.000773878,0.000771323,0.000675554,0.000295512,0.000303548,0.000217756
