TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
43.978594104,0.0795254,0.0927145,2.03341,1.84053,0,0.136282,0.537176,0.300996,0.292058,1.73226,0.0673291,0.0302364
44.025034014,0.0364083,0.454864,1.95445,2.07095,0.0058836,0.0982501,0.544527,0.0281406,0.303571,1.79055,0.499963,0.0687385
44.071473923,0.00387056,0.600396,1.53065,2.05006,0.231156,0.19654,0.301546,0.00273809,0.408378,1.71996,0.631597,0.177129
44.117913832,0.092823,0.57094,1.63528,1.69086,0.222653,0.329229,0.307615,0.0515834,0.626849,1.23579,0.595957,0.372343
44.164353741,0.193437,0.389441,1.85384,0.916165,0.507439,0.511823,0.278189,0.118959,0.795362,0.908997,0.605593,0.295552
44.210793651,0,0.230859,2.48487,0.852402,0.92094,0.819027,0.17672,0.133423,0.644263,1.14005,0.410872,0.12979
44.257233560,0.19936,0.131005,2.52383,0.97708,0.610889,1.08945,0.333535,0.0608078,0.0769157,1.51913,0.0889169,0.214606
44.303673469,0,0.212292,2.37485,0.711868,0.566234,1.1277,0.376833,0.0851367,0.219645,1.29536,0.693387,0.061733
44.350113379,0.0714754,0.455145,2.38493,1.091,0.0237202,1.3947,0.245722,0.00858553,0.298884,0.868756,0.500963,0.313869
44.396553288,0.0655939,0.475661,2.316,1.28926,0.110566,1.2599,0.227735,0.00540621,0.524929,0.208575,0.488498,0.414136
44.442993197,0.0413961,0.494133,2.29707,1.42226,0.102577,0.711333,0.24839,0.00586957,0.390356,0.205866,0.514046,0.495338
44.489433107,0.0178304,0.463808,2.44491,1.30873,0.112573,0.558343,0.117026,0.0879233,0.125122,1.02128,0.709629,0.32471
44.535873016,0.00267542,0.306305,3.45049,0.280446,0.139925,0.306135,0.509616,0.267967,0.085792,0.758899,1.27285,0.000578631
44.582312925,0.0185913,0.0949658,3.33738,0.45357,0.0221961,0.0683177,1.16259,0.198476,0.172425,0.644129,1.26099,0
44.628752834,0.162877,0.171201,2.83834,1.1937,0.0204831,0.156753,1.22826,0.219649,0.174785,0.5172,0.534861,0.00891113
44.675192744,0.110336,0.407332,2.68094,1.56765,0.0270319,0.202921,0.772513,0.388043,0.215758,0.367575,0.309664,0.178952
44.721632653,0.0671633,0.554608,1.68401,2.21894,0.0205843,0.335733,0.00543077,0.968803,0.136959,0.292344,0.367995,0.331043
44.768072562,0.0352616,0.645006,0.216908,2.93187,0.131064,0.321552,0.0146207,1.27323,0.0245643,0.39052,0.275034,0.33843
44.814512472,0.0341939,0.411593,0.0401093,3.16559,0.144412,0.150574,0.164503,1.40712,0.238842,0.304816,0.356454,0.186328
44.860952381,0.012365,0.245062,0.0016649,2.96688,0.152186,0.110062,0.199769,1.37534,0.647881,0.498444,0.392054,0.239202
44.907392290,0.0782438,0.278128,0.00438947,2.92452,0.198143,0.163193,0.124906,1.16701,0.84664,0.468165,0.41824,0.443292
44.953832200,0.00307592,0.301995,0.170687,3.1688,0.234004,0.412988,0,1.10544,0.593462,0.462695,0.535999,0.599544
45.000272109,0.0417407,0.44799,0.149346,3.45181,0.358778,0.459532,0.0510825,1.23361,0.107733,0.432556,0.570588,0.546592
45.046712018,0.0809288,0.467854,0.186313,3.10963,0.735465,0,0.104943,1.195,0.0911032,0.28699,1.50774,0.32147
45.093151927,0.162232,0.307195,0.0472381,3.17946,1.13378,0.00363904,0.0950236,1.17283,0.0369201,0.0941787,1.52445,0.30843
45.139591837,0.200207,0.187787,0.000373612,2.9669,1.79615,0.020185,0.0982392,1.24004,0.0180706,0.261118,1.48925,0.175529
45.186031746,0.135605,0.136072,0.00148098,2.82464,1.49176,0,0.0573783,0.939969,0.040008,0.613548,1.95042,0.247969
45.232471655,0.107967,0.0824462,0.0471122,3.03697,1.04982,0,0.0960875,0.772616,0.0981657,0.656647,1.95221,0.430156
45.278911565,0.200254,0.248532,0.0660833,2.98242,1.15164,0.00241427,0.170129,0.64874,0.136641,0.648531,1.54927,0.505979
45.325351474,0.200298,0.269313,0.135877,2.83229,1.25472,0.0136551,0.165087,0.740689,0.272993,0.570366,0.970871,0.568171
45.371791383,0.186589,0.402439,0.155972,2.90589,1.21318,0.0142916,0.119502,0.665697,0.166119,0.579624,0.819915,0.424994
45.418231293,0.0590887,0.355846,0.143869,3.21479,1.15848,0.0521254,0.0990822,0.531329,0.129905,0.509637,1.0566,0.107734
45.464671202,0.081123,0.268065,0.325323,3.21448,0.762087,0.0231876,0.0605353,0.432349,0.285237,0.195543,1.43403,0.198297
45.511111111,0.118596,0.117496,0.463208,3.11636,0.894104,0.0346097,0.0212579,0.201058,0.149711,0.0272461,1.44518,0.397867
45.557551020,0,0.0580708,0.422096,2.78041,1.11692,0.363919,0.0107158,0.0669337,0.169614,0.00308321,1.50198,0.634364
45.603990930,0,0.0499868,0.0163097,2.6148,1.01694,0.781528,0.020131,0.0555981,0.293252,0.454052,1.28914,0.685084
45.650430839,0,0.780962,0.197062,2.53504,0.985111,0.997664,0,0,0.264213,0.747826,0.406422,0.813232
45.696870748,0,0.879237,0.275932,2.66267,0.970534,0.728666,0,0,0.272118,0.733893,0.590567,0.855854
45.743310658,0.0584636,0.775814,0.136585,3.01261,0.829839,0.533384,0,0,0.212009,0.518509,0.677133,0.867861
45.789750567,0.0540573,0.467127,0.121023,3.46447,0.706719,0.215035,0,0.142289,0.163817,0.392552,0.843967,0.961619
45.836190476,0.0595655,0.234601,0.223948,3.7043,0.509096,0.0836631,0,1.00783,0.299906,0.0788395,0.594761,0.919215
45.882630385,0.131145,0.198736,0.183709,3.63817,0.551188,0,0.0430707,1.57416,0.111214,0.333525,0.931114,0.692229
45.929070295,0.0125882,0.796997,0.0610429,3.15404,0.4942,0.231472,0.0325784,0.792868,0.102472,0.725811,0.240997,0.838778
45.975510204,0,0.880811,0.235794,2.83884,0.410961,0.346942,0,0.81165,0.0362811,0.896731,0.455886,1.23675
46.021950113,0,0.923758,0.231428,2.89651,0.318777,0.323753,0,0.620117,0.240009,0.934256,0.528498,1.24793
46.068390023,0.00341478,0.820719,0.149306,3.38532,0.271899,0.289389,0.00230592,0.540406,0.155879,0.643536,0.619458,0.974561
46.114829932,0.0337456,0.788905,0.258825,3.2999,0.323157,0.259499,0.130214,0.458741,0.395097,0.211857,0.669595,0.662412
46.161269841,0.110395,0.452892,0.392103,2.84664,0.918449,0.0954933,0.130026,0.77222,0.88587,0.198788,1.59655,0.282873
46.207709751,0.160788,0.266978,0.245785,2.62661,0.690289,0.26681,0.125444,0.848804,0.90269,0.499571,1.58421,0.0661421
46.254149660,0.190437,0.209467,0.113453,2.56314,0.769858,0.652646,0.0478972,0.998468,0.928359,0.275921,0.764482,0.342217
46.300589569,0.187707,0.290734,0.56403,1.99032,0.762627,0.679986,0,0.885417,1.04087,0.349338,0.565835,0.5879
46.347029478,0.16744,0.309884,1.45527,1.25565,0.714146,0.370308,0.173125,0.533511,0.945048,1.08161,0.492472,0.745216
46.393469388,0.271898,0.252163,2.26212,0.909887,1.25861,0.11538,0.553876,0.00216545,0.341127,1.22426,0.408199,0.595636
46.439909297,0.32087,0.251078,2.95082,0.576475,1.19634,0.325858,0.557324,0.0230696,0.0488486,1.12357,0.161401,0.375036
46.486349206,0.659645,0.201714,2.73147,0.773482,0.531069,0.504286,0.596062,0.0315119,0.0856654,0.856856,0.145418,0.696792
46.532789116,1.48247,0.353327,2.1808,0.853625,0.693414,0.489235,0.506372,0.0407803,0.16184,0.251743,0.240336,0.803583
46.579229025,2.05187,0.42655,1.30016,0.882325,0.72434,0.598653,0.720058,0.140622,0.139294,0,0.30014,0.674945
46.625668934,2.50408,0.44745,0.291156,0.744544,0.752431,0.584879,0.815838,1.34466,0.113149,0.0121215,0.1191,0.516597
46.672108844,3.51957,0.521461,0.225397,0.110716,0.869946,0.0583075,0.382154,2.01662,0.0582842,0,0.0424768,0.235141
46.718548753,3.72628,0.555286,0.00436186,0.0735594,1.27713,0.0407249,0.0589345,2.06657,0.030205,0,0.0356254,0.249464
46.764988662,3.71895,0.589683,0,0.0824076,1.42613,0.0423026,0.040788,2.07395,0.0207358,0.0337153,0.000569939,0.284578
46.811428571,3.55157,0.695365,0.00408925,0.103236,1.42735,0.0148898,0.00512262,2.05749,0.0621144,0.14677,0,0.310656
46.857868481,2.51534,1.41603,0.000660689,0.0672476,1.32227,0.481372,0,2.08502,0.340779,0.193957,0.158289,0.263893
46.904308390,2.06455,1.38103,0.0464545,0.246374,1.58052,0.558134,0,2.09915,0.415087,0.210589,0.0779494,0.226723
46.950748299,2.0898,1.4936,0.242289,0.329608,1.75652,0.364736,0.00489366,1.99845,0.283392,0.0980885,0.34624,0.354676
46.997188209,2.26064,1.30525,0.160617,0.474821,1.73724,0.0468579,0,1.63847,0.289686,0.0760437,0.377143,0.336896
47.043628118,2.28137,0.985595,0.0926964,0.316426,0.953738,0.0642635,0.330666,1.33294,0.436927,0.066632,0.16128,0.17605
47.090068027,2.80173,0.435897,0.000648674,0.125589,0.532344,0.208135,0.625526,1.01314,0.475922,0.239437,0.120019,0.161112
47.136507937,3.15697,0.556401,0.00049957,0.186012,0.956801,0.123855,0.390651,1.21766,0.00949663,0.304114,0.087278,0.0984304
47.182947846,3.13759,0.506453,0.0160772,0.2198,1.32018,0.0633477,0.0565674,1.31845,0,0.279431,0.0270896,0.100732
47.229387755,2.70634,0.82126,0.0218145,0.177919,1.49502,0.00156108,0.0241571,1.61629,0.00661341,0.203086,0.300833,0.0911317
47.275827664,2.6302,1.0421,0.0143053,0.441959,1.67419,0.002164,0.0601726,1.68684,0.171053,0.184603,0.441753,0.118589
47.322267574,2.56755,1.10646,0.154316,0.964213,1.46506,0.00165902,0.142743,1.84413,0.00171655,0.172155,0.23764,0.120482
47.368707483,2.25337,1.13967,0.267659,0.859757,0.874296,0.06709,0.220692,1.61188,0.0411561,0.257649,0.328109,0.353094
47.415147392,2.08948,1.30751,0.302135,0.649248,0.734973,0,0.447812,0.874937,0.0954112,0.26267,0.310362,0.328289
47.461587302,2.54615,1.00872,0.230044,0.157336,0.997684,0.0712157,0.617573,0.778116,0.34523,0.227154,0.0664148,0.153654
47.508027211,3.0762,1.07294,0.180646,0.0350958,1.13496,0,0.40527,1.25261,0.193031,0.305428,0.0806359,0.181261
47.554467120,3.53176,0.794706,0,0.484144,0.849741,0.104582,0.320755,1.43505,0.158642,0.158757,0.0162127,0.157287
47.600907029,3.48025,0.629797,0.151692,0.768064,0.764378,0.146182,0.0919044,2.0717,0.204026,0.178614,0,0.211763
47.647346939,3.62289,0.60309,0.24146,0.747596,0.941863,0.0997935,0,2.17837,0.249489,0.154598,0,0.26436
47.693786848,3.66838,0.591608,0.276617,0.946131,1.15052,0.0464677,0.213243,2.07103,0.113487,0.0330996,0.000269097,0.274025
47.740226757,3.25528,0.782742,0.271492,0.998536,1.02177,0.0577504,0.373739,1.77025,0.110601,0,0.00334354,0.152707
47.786666667,3.10756,1.04781,0.299092,0.280622,0.838777,0,0.964084,0.871561,0.0620106,0.0982111,0.119547,0.145055
47.833106576,2.92723,0.97669,0.183247,0.0239368,0.803995,0,1.40052,1.07429,0.0285028,0.0940652,0.168799,0.114548
47.879546485,2.20635,0.996563,0.144934,0.525538,1.1257,0.070291,0.974968,1.05526,0.312244,0.127939,0.103596,0.475899
47.925986395,2.21364,1.14944,0.222439,0.728596,1.37474,0.0576856,0.352702,1.0151,0.311181,0.188414,0.197825,0.522214
47.972426304,2.40727,1.00484,0.335214,0.78803,1.35869,0.00964046,0.141125,1.59213,0.225249,0.21865,0.315844,0.598538
48.018866213,3.05627,0.53272,0.572615,0.920005,1.14472,0.019493,0.0319959,2.22196,0.0195897,0.202095,0.281435,0.661281
48.065306122,3.27566,0.597084,0.345898,0.829928,0.663619,0.0197353,0.148314,2.20516,0.0400398,0.16453,0.0367025,0.602954
48.111746032,3.39321,0.812046,0.233582,0.865558,1.01338,0.080869,0.184609,1.61637,0.0595922,0.0181049,0.0839461,0
48.158185941,3.05699,0.858982,0.12998,0.835236,0.972159,0.294336,0.68391,0.92183,0.0943594,0.0504338,0.124335,0
48.204625850,2.77722,0.933341,0.225149,0.822611,0.944722,0.352214,1.77966,0,0.0911642,0.0687038,0.118715,0.131405
48.251065760,2.64894,0.941061,0.24759,0.669673,0.914012,0.167384,2.16883,0,0.098789,0.0263587,0.191568,0.27744
48.297505669,2.8622,1.12778,0.231958,0.223575,0.555937,0.0230607,2.05557,0.0758685,0.128919,0.0222037,0.200167,0.195893
48.343945578,3.0517,1.20027,0.062727,0,0.418669,0,1.51651,0.837296,0.0407524,0.00434049,0.215782,0.0108988
48.390385488,3.03774,1.06105,0.0319074,0.0321617,0.654177,0.0114654,1.03467,0.989332,0.0379575,0.00205047,0.306183,0.00636379
48.436825397,3.02035,0.975608,0.0285346,0.0111335,0.769201,0.0392713,1.3525,0.905481,0.0952038,0.000152817,0.374046,0.00772786
48.483265306,2.57292,1.19501,0.0548516,0.234071,0.59906,0.186383,1.28811,1.01587,0.297627,0.0190964,0.659931,0.17063
48.529705215,2.47607,1.35737,0.120392,0.621232,0.682815,0.548428,0.314454,0.763391,0.388662,0.0642579,0.432344,0.303984
48.576145125,2.33968,1.29545,0.327735,0.765013,0.81056,0.517536,0.542371,0.392573,0.324228,0.0702941,0.254879,0.213857
48.622585034,2.4964,1.09879,0.183812,0.697035,0.897317,0.0457166,1.99897,0.0231816,0.221606,0.052034,0.164006,0.182244
48.669024943,2.61803,1.26792,0.230238,0.27171,0.812913,0.0310215,1.98313,0.160175,0.288765,0.000388994,0.122324,0.194674
48.715464853,2.6156,1.54318,0.18808,0.0811735,0.44273,0.0172017,1.47595,0.859981,0.616711,0.0683652,0.159324,0.00396593
48.761904762,2.85982,1.37867,0.067556,0.0571878,0.610337,0.0196018,0.906666,1.50104,0.0287997,0.00542808,0.200995,0.00694353
48.808344671,3.0623,0.985294,0.0141824,0,0.694172,0.0162436,1.18811,1.25228,0.0250822,0.00443305,0.297931,0.00715619
48.854784580,2.85225,0.910947,0.00899047,0.0140253,0.726335,0.0415733,1.7903,0.948713,0.137262,0.0137559,0.33286,0.00325151
48.901224490,2.53006,1.01086,0.0358483,0.652309,0.52077,0.254685,1.74539,0.581452,0.354384,0.0817736,0.591472,0.149203
48.947664399,2.55815,1.10985,0.242107,0.946755,0.527839,0.483957,1.21521,0.414984,0.312238,0.064027,0.346112,0.286613
48.994104308,2.64166,1.09136,0.550495,0.95116,0.533539,0.519884,0.967725,0.714792,0.247381,0.0419179,0.144649,0.245517
49.040544218,2.90819,0.769593,0.593669,0.983359,0.467844,0.325186,1.65939,0.5004,0.0692905,0.00723611,0.124447,0.156013
49.086984127,2.95909,1.01762,0.343796,0.772682,0.425026,0.0102556,1.76657,0.669053,0.0432944,0,0.209581,0.107316
49.133424036,3.15983,0.9015,0.0601944,0,0.395284,0.0015605,1.50332,1.14096,0.0368027,0.16924,0.347026,0
49.179863946,2.67079,0.797158,0.0559074,0.200046,0.615609,0.0251556,1.62643,0.918776,0.201453,0.0621912,0.349196,0
49.226303855,2.1199,1.05383,0.0328852,0.26974,0.888806,0.189145,2.16443,0.0352962,0.358018,0.29282,0.799456,0.0166114
49.272743764,1.67681,1.34967,0.278518,0.408892,1.13221,0.10344,2.25313,0,0.35595,0.122157,0.689112,0.0394763
49.319183673,1.70268,1.41047,0.366329,0.593455,1.05273,0.0141921,2.12696,0.0107519,0.26416,0.217625,0.648599,0.0089665
49.365623583,1.84196,1.48812,0.2655,0.724635,0.875865,0.0219829,1.71726,0.773528,0.236157,0.279473,0.374023,0
49.412063492,2.38266,1.36196,0.0904724,0.284466,0.626318,0.0334237,1.26654,1.13597,0.333931,0.0622184,0.170605,0
49.458503401,2.86792,1.1398,0.0085788,0.0179954,0.711934,0.0150346,1.57938,0.553406,0.67621,0.0404391,0.264628,0
49.504943311,2.54057,1.28987,0.0554657,0.00955409,1.11808,0.026088,2.14832,0.0796479,0.22568,0.0291664,0.791173,0.0514875
49.551383220,2.2259,1.32571,0.0418543,0.182728,1.19693,0.381587,1.83511,0.00953918,0.271315,0.0710511,0.780415,0.0234352
49.597823129,1.85456,1.52121,0.0765958,0.198223,0.985473,0.583088,1.36024,0.114246,0.311156,0.341666,0.811893,0.162182
49.644263039,1.41265,1.67285,0.0782646,0.145877,0.501164,0.488594,1.43203,0.0264644,0.313431,0.612125,0.967741,0.230687
49.690702948,1.01681,1.77174,0.138795,0.270008,0.0572202,0.329105,1.72419,0.099545,0.218507,0.869595,0.977387,0.338224
49.737142857,0.133382,2.02825,0.117792,0.412444,0.181698,0.349053,1.63896,0.0544735,0.502469,0.787977,0.77067,0.448601
49.783582766,0.000390184,2.16935,0.00415076,0.460991,0.0456654,0.47904,0.803531,0,1.09018,0.803125,0.686441,0.591672
49.830022676,0.0575304,2.06848,0.0290138,0.548085,0.0207804,0.596863,0.670619,0.0327206,1.17433,0.754212,0.662251,0.532821
49.876462585,0.0829143,1.98617,0.00556265,0.658045,0.0949736,0.639964,0.790623,0.101349,1.01885,0.666907,0.426155,0.477249
49.922902494,1.39702,1.28724,0.0458209,0.442908,0.249865,0.543312,0.778955,0.0328878,1.063,0.574132,0.243281,0.39842
49.969342404,1.83955,0.768556,0.510064,0.280282,0.416177,0.381491,1.17597,0.571705,0.982123,0.752299,0.0518447,0.23891
50.015782313,1.85848,0.439629,0.726675,0.66348,0.500149,0.193278,1.10046,1.28527,0.240562,0.946972,0,0
50.062222222,1.45418,0.339739,1.09699,0.387344,0.621677,0.177005,1.05125,1.46962,0.0954537,0.76188,0.212969,0
50.108662132,0.336009,0.379937,0.498896,0.642904,0.313895,0.345277,0.273341,0.603703,0.667521,0.312171,1.62769,0.695181
50.155102041,0.137961,0.584183,0.722995,0.692178,0.00524402,0.381628,0.380877,0.400366,0.504781,0.351677,1.62322,0.853206
50.201541950,0.0921195,0.504376,0.877827,0.78749,0,0.418279,0.483072,0.243521,0.475529,0.368036,1.51093,0.892417
50.247981859,0,0.45086,0.908964,0.859801,0,0.608484,0.512901,0.151669,0.535497,0.342337,1.3945,0.870723
50.294421769,0,0.353429,0.673524,0.866506,0.1332,0.708156,0.484167,0.200396,0.5828,0.276898,1.31942,0.770411
50.340861678,0.109848,0.270255,1.2197,0.454568,0.578098,0.106836,0.873892,0.918213,0.494093,0.18455,1.07751,0.467719
50.387301587,1.22014,0.00958801,2.1504,0.187137,0.392092,0.0884633,1.28553,0.646282,0.490603,0.202985,0.102595,0.291318
50.433741497,1.52868,0,1.97323,0.176083,0.347059,0.070287,1.33518,0.324153,0.442825,0.372107,0,0.439361
50.480181406,1.68549,0.0513265,1.44983,0.190804,0.296953,0.0535064,1.31155,0.180628,0.533578,0.603307,0.0091927,0.444268
50.526621315,0.3087,1.23538,0.900463,0.282681,0.409407,0.379074,1.17502,0.043477,1.02041,0.478881,0.472912,0.420585
50.573061224,0.0147906,1.4107,0.821168,0.494026,0.553132,0.671026,1.16771,0.023589,0.776934,0.407144,0.874958,0.220382
50.619501134,0.106488,1.25751,0.502638,0.614561,0.650952,0.682758,1.13645,0.0325603,0.524009,0.476012,1.04063,0.230778
50.665941043,0.163186,1.01063,0.135815,0.486039,1.28624,0.892832,1.04243,0.0411921,0.334195,0.454123,1.03629,0.365816
50.712380952,0.273897,0.248234,0.305233,0.349447,1.17791,1.04498,0.76407,0.0620767,0.0531556,0.459869,1.08694,0.839552
50.758820862,0.217381,0.190516,0.895131,0.287037,0.742265,1.05081,0.635312,0.150076,0.495417,0.49239,1.06676,0.980452
50.805260771,0.491235,0.0667864,0.564374,0.680714,0.727776,0.841639,0.476074,0.118187,0.355613,0.361722,1.38873,0.925276
50.851700680,0.0968585,0.673648,0.600864,0.60971,0.22645,0.923654,0.355476,0.0688485,0.596549,0.406752,1.47051,0.942344
50.898140590,2.12148e-05,0.926837,0.853654,0.704927,0.169034,1.01304,0.286394,0.045041,0.534945,0.40464,1.43817,0.555812
50.944580499,0.0137239,0.996359,0.850615,0.537797,0.206752,1.28397,0.0701981,0.00140371,0.383039,0.327372,1.93584,0.439772
50.991020408,0.023026,0.910143,0.689617,0.518599,0.139447,1.29883,0.0190054,0.429322,0.156112,0.19902,1.9794,0.543977
51.037460317,0.057757,0.968618,0.706334,0.11272,0.0794272,0.979285,0.0041377,0.773063,0.213238,0.174651,2.1458,0.493761
51.083900227,0.107446,1.07624,1.43163,0.0400604,0.158777,0.375914,0.039317,0.561287,0.71483,0.316075,1.682,0.265532
51.130340136,0.0340485,1.42464,0.881105,0.36885,0.149325,0.381885,0.222243,0.111477,0.869067,1.73482,0.911086,0.0677972
51.176780045,0.0349935,1.21348,1.07716,0.791658,0.438643,0,0.223673,0.567173,0.99714,0.992917,0.852234,0.215355
51.223219955,0.0366011,0.946159,1.01228,0.879348,0.455089,0,0.319153,0.909869,0.643893,0.561122,0.875761,0.303075
51.269659864,0.0547556,0.933195,0.896953,0.708346,0.757184,0,0.248326,1.52932,0.372184,0.15186,0.731114,0.441437
51.316099773,0.317683,1.10768,0.869129,0.60253,0.823627,0,0.0622152,1.43921,0.179195,0.228157,0.593012,0.873022
51.362539683,0.681919,1.28541,0.484636,0.412168,0.77961,0.589832,0.0407647,0.429846,0.167615,0.190278,0.873824,1.0029
51.408979592,0.441017,1.07712,0.346289,0.552127,0.565438,1.15861,0.155172,0.280253,0.135006,0.495223,0.763968,0.883184
51.455419501,0.198645,0.861118,0.286479,0.910272,0.402021,1.36525,0.128853,0.106541,0.116063,0.735879,0.723967,0.800164
51.501859410,0.0844177,0.893076,0.220978,1.09104,0.229581,1.44564,0.0769861,0.105113,0.085443,1.00425,0.594191,0.625964
51.548299320,0.0657331,0.974307,0.259393,1.29618,0.165696,1.05927,0,0.302614,0.444001,1.40455,0.57491,0.105992
51.594739229,0.116524,0.837078,0.266499,1.26132,0.572025,0.00459991,0.0139516,0.789327,0.814548,1.87091,0.423151,0
51.641179138,0.154654,0.802289,0.169061,1.40253,0.568091,0.120727,0.0698575,1.19158,0.174171,1.85916,0.306801,0.100168
51.687619048,0,0.675675,0.0080186,1.33281,0.859699,0.540052,0.0567889,1.46177,0.087929,0.866363,1.06066,0.0815603
51.734058957,0.000163138,0.637068,0.00437146,1.18855,0,1.22985,0.136977,0.695363,0.175772,0.961629,1.78527,0.313669
51.780498866,0.00030547,0.546734,0.211344,1.30057,0.0147672,1.34478,0.14671,0.00213138,0.448223,0.595192,1.55727,0.712146
51.826938776,0.000240986,0.641234,0.272163,1.43797,0.0809871,1.17126,0.173283,0.00163223,0.528158,0.550465,1.45034,0.748258
51.873378685,0.0189769,0.718623,0.266588,1.53635,0.131926,0.920909,0.195917,0.0177952,0.521637,0.58012,1.3988,0.745025
51.919818594,0.0390453,0.936043,0.220418,1.49987,0.136245,0.692533,0.233022,0.318593,0.441658,0.706702,1.39143,0.628906
51.966258503,0.0681681,0.505845,0.373553,1.60297,0.481584,0.578764,0.363601,0.667697,0.962694,0.716258,1.14805,0.285804
52.012698413,0.245923,0.361438,0.152267,1.90088,0.41188,0.0730053,0.25911,1.16818,0.516124,1.75171,0.722384,0.0232898
52.059138322,0.0914828,0.317855,0.0174447,2.1547,0.314827,0.0105596,0.249881,1.44624,0.36381,1.61796,1.14321,0.0351687
52.105578231,0.0821844,0.406205,0.0810654,1.98185,0.44561,0.0941605,0.369148,1.59847,0.168163,1.07706,1.22618,0.0416877
52.152018141,0.296776,0.949618,0.497137,1.35509,0.052004,0.368404,0.386593,1.22892,0.488575,0.718394,1.40278,0.222837
52.198458050,0.303021,0.808323,0.705838,0.722087,0.24107,1.43839,0.201054,0.0425068,0.755564,0.590835,0.932735,1.02557
52.244897959,0.220993,0.765344,0.895603,0.675881,0.475311,1.76623,0.220569,0.00218432,0.761209,0.382235,0.955362,0.898347
52.291337868,0.218333,0.601933,0.997761,0.780403,0.43208,1.75902,0.296298,0,0.585584,0.295618,0.867851,0.841359
52.337777778,0.308373,0.297341,0.923363,1.1636,0.0244685,1.3029,0.527473,0.306574,0.441055,0.361646,0.562619,0.685832
52.384217687,0.244202,0.240009,0.878057,1.30199,0.691727,1.02908,0.428737,1.20064,0.968155,0.330408,0.46997,0.1387
52.430657596,0.28699,0.562993,0.806533,1.385,0.395208,0.362097,0.471328,0.479483,1.60519,0.599888,0.851734,0.117689
52.477097506,0.0379655,0.780648,0.383543,1.84199,0.129498,0.00754122,0.424549,0.445839,1.47726,0.699699,1.04422,0.210338
52.523537415,0.0268821,0.888001,0.444321,1.53673,0.423402,0.437074,0.347196,0.246209,0.778617,0.571424,1.80711,0.121684
52.569977324,0.0514098,0.913796,0.623992,0.975261,0.481494,0.950676,0.156489,0.0724993,0.57977,0.452965,2.34224,0.0657941
52.616417234,0.107698,0.879856,0.434577,1.12626,0.324482,1.12709,0.0826986,0.00966651,0.640661,0.315933,2.23057,0.167554
52.662857143,0.164024,0.48362,0.339816,1.76213,0.0269618,0.765746,0.0757921,0.0114618,0.637984,0.437829,1.73392,0.485533
52.709297052,0.14921,0.349222,0.478066,1.70453,0.109584,0.425853,0.115836,0.253973,0.494646,0.618142,2.08555,0.0297752
52.755736961,0.140322,0.614269,0.177276,1.79754,0.0348578,0.359637,0.440779,0.468661,0.756822,0.607431,1.46224,0.00417303
52.802176871,0.0260281,0.6391,0.588159,1.54786,0.194072,0.176386,0.752494,0.381449,1.10506,0.382309,0.890513,0
52.848616780,0.000483058,0.64615,0.622959,1.53617,0.385539,0.23364,0.716277,0.198298,1.24986,0.270974,0.808452,0.120982
52.895056689,0.00334546,0.707379,0.751578,1.51978,0.638847,0.309031,0.641785,0.101919,1.31517,0.178138,0.78137,0.221992
52.941496599,0.109589,0.639414,0.754378,1.28527,0.599648,0.780834,0.269789,0.314618,1.34015,0.117986,0.501344,0.494464
52.987936508,0.0221765,1.21838,0.284054,0.667292,0.22962,1.49728,0.27675,0.433221,0.581111,1.36585,0.546673,0.620201
53.034376417,0.0726294,1.4454,0.129643,0.626192,0.373274,1.49929,0.147626,0.310898,0.149301,1.84119,0.63239,0.708752
53.080816327,0.200414,1.35,0.150708,0.708824,0.465728,1.24721,0.14852,0.164335,0.207834,1.89614,0.574016,0.818332
53.127256236,0.261846,1.14245,0.408204,1.06173,0.578357,0.928354,0.156483,0.0589061,0.206104,1.77449,0.513139,0.790466
53.173696145,0.471212,1.0425,0.893947,1.12041,1.0029,0.159024,0.210714,0.855037,0.18918,1.45772,0.213472,0.50966
53.220136054,0.699359,0.515822,1.55796,0.376908,1.18711,0.0507724,0.282495,0.893247,0.332945,0.737299,0.0017357,0
53.266575964,1.00799,0.04865,1.51818,0.391716,1.46887,0.0256608,0.234155,0.988682,0.15467,0,0.0800633,0.514402
53.313015873,1.25787,0.134374,1.42226,0.132011,1.55501,0.0245212,0.0502986,0.818318,0.172087,0,0.172521,0.542995
53.359455782,0.551548,0.767815,1.42089,0.0542799,1.35857,0.67327,0.0483102,0.0654886,0.223246,0.0137387,1.18768,0.691973
53.405895692,0.500636,1.38074,1.36184,0.456025,0.79222,0.866774,0.035556,0.0133152,0.508441,0.25839,1.19001,0.646622
53.452335601,0.641044,1.29069,1.31706,0.611763,0.650836,0.815052,0.0240894,0.026655,0.486769,0.174627,1.09057,0.73431
53.498775510,0.726201,1.14906,1.21861,0.660699,0.461039,0.72201,0.0200261,0.0321441,0.454901,0.142729,1.07253,0.711555
53.545215420,0.75642,0.965096,1.02335,0.633289,0.362604,0.751307,0,0.0363259,0.49747,0.0499115,1.10622,0.75812
53.591655329,1.05502,0.834167,0.229618,0.662771,1.02821,0.818155,0,0.0402549,0.0518736,0.283917,1.01257,0.977587
53.638095238,1.91594,0.582566,0.00267875,0.385135,1.96856,0.694341,0.396969,0.977998,0.0806803,0.475204,0.366371,0
